ç·¨è?,ç­”æ?,é¡žè?é¡Œç›®
0249,"²Ä49ÃD
??°Ñ¦Òµª®×¡GB

??¸Ô²Ó¸ÑÄÀ
¦b?0¡V2?s?¤Î?8¡V10?s?¶¡¡AÄa¶´±a±i¤O«O«ù¤£ÅÜ¡A¦]¦¹´¹ª¬Åé¦±²v¤]¤£ÅÜ¡C
At?0¡V2?s?and?8¡V10?s,?the?tension?on?the?suspensory?ligaments?remains?constant,?so?lens?curvature?stays?unchanged.

¦b?2¡V4?s?®É¡A±i¤O¤U­°¡÷´¹ª¬ÅéÅÜ¥Y¡B¦±²v¼W¥[¡F4¡V8?s?®É¡A±i¤O¤W¤É¡÷´¹ª¬ÅéÅÜ«ó¡B¦±²v´î¤Ö¡C
During?2¡V4?s,?tension?decreases?¡÷?lens?becomes?more?convex?(increased?curvature);?during?4¡V8?s,?tension?rises?¡÷?lens?flattens?(decreased?curvature).

¦]¦¹¥u¦³¹Ï?B?¯à·Ç½T¤Ï¬M¦¹¹ïÀ³ÅÜ¤Æ¡C
Hence,?graph?B?correctly?represents?these?alternating?changes?in?lens?curvature.

??¦Ò¸Õ´£¿ô
¡u¬Õ¥Y¡×¬Ýªñª«¡F«ó¥­¡×¬Ý»·ª«¡C¡v
¡§Convex?lens?=?near?focus;?Flat?lens?=?distant?focus.¡¨",
0250,"²Ä50ÃD
??°Ñ¦Òµª®×¡GD?¡]1)¡B(2)¡B(3)

??¸Ô²Ó¸ÑÄÀ
­FªÞ¤WÅs¥Nªí¥Íªø¤£§¡¡A¦¹Ås¦±»Ý¦P®É¥]¬A²Ó­M¤Àµõ»P²Ó­M¦ùªø¡C
The?upward?bending?of?the?plumule?indicates?uneven?growth,?involving?both?cell?division?and?cell?enlargement.

´Óª«¥Íªø¯À¤À§G¤£§¡¥O³±¼v­±°¼¥Íªø¸û§Ö¡A¦]¦¹²ô¦V¤W©Î¦V¥ú°¼Ås¦±¡C
Uneven?distribution?of?auxins?causes?faster?growth?on?the?shaded?side,?so?the?plumule?bends?upward?or?toward?the?light.

¤T¶µ¬Ò¥¿½T»¡©ú¡G
(1)?¤Àµõ°Ï¶i¦æ¦³µ·¤Àµõ¡F(2)?¦ùªø°Ï²Ó­M¼W¤j¡F(3)?¥Íªø¯À¤£¥­§¡¤À§G¾É­P¥Íªø®t²§¡C
All?three?apply:?(1)?mitosis?at?the?meristem,?(2)?cell?elongation?in?growth?zone,?(3)?uneven?auxin?distribution?causing?differential?growth.

??¦Ò¸Õ´£¿ô
¡u¦V¥ú©ÊÅs¦±?=?¥Íªø¯À¦b³±­±¦h?¡÷?³±­±ªø?¡÷?¦V¥ú¡C¡v
Phototropism?=?¡§More?auxin?on?shaded?side?¡÷?shaded?side?elongates?¡÷?bending?toward?light.¡¨",
0251,"²Ä51ÃD
??°Ñ¦Òµª®×¡GC?¡]A?«¬³Ì¤Ö¡AÄÝ±`¨£¿ò¶Çªí²{¡^

??¸Ô²Ó¸ÑÄÀ
¹Ï¤¤Åã¥Ü?A?«¬¾Ç¥Í³Ì¤Ö¡A±ÀÂ_?A?µ¥¦ì°ò¦]¦b¼Ë¥»¤¤¥X²{ÀW²v¸û§C¡C
The?chart?shows?students?with?blood?group?A?are?fewest,?suggesting?a?lower?frequency?of?IA?allele?in?the?sample.

¦å«¬¥Ñ¤T­Óµ¥¦ì°ò¦]?IA¡BIB?¤Î?i?±±¨î¡A©Ò¥H¦å«¬¿ò¶ÇÄÝÂ÷´²ÅÜ²§¡]discontinuous?variation¡^¡C
Blood?group?is?controlled?by?three?alleles?(IA,?IB,?and?i),?and?thus?represents?discontinuous?variation?in?humans.

¿ï?A?¿ù¡A¦å«¬¤À§G«D³sÄò¦±½u¡AÄÝ¤ÀÃþ©Êª¬¡F¿ï?B?¿ù¡AO?«¬¬°Áô©Êªí²{¦Ó«DÅã©Ê¡F¿ï?D?¶È­«­z°ò¦]±±¨î¨Æ¹ê¦ýµLªk¸ÑÄÀ¹Ïªí¡C
A?is?wrong?because?blood?types?are?discrete,?not?continuous;?B?is?wrong?since?O?is?recessive,?not?dominant;?D?is?too?generic?to?reflect?the?data.

??¦Ò¸Õ´£¿ô
¦å«¬ÃD±`¦Ò­«ÂI¡G
O?=?ii?¡]Áô©Ê¡^¡FA?=?IAIA?©Î?IAi¡FB?=?IBIB?©Î?IBi¡FAB?=?IAIB¡C
Key?recall:?O?=?ii?(recessive);?A?=?IAIA/IAi;?B?=?IBIB/IBi;?AB?=?IAIB.",
0252,"²Ä52ÃD
???°Ñ¦Òµª®×¡GD¡]¥u¦³?(2)?©M?(3)¡^

¦b´H§N®É¡Aµ²ºc?6¡]¦½¸¢¡^¤Àªc´î¤Ö¡A¨Ï»]µo´²¼ö´î§C¡C
On a cold day, structure?6 (sweat gland) becomes less active, lowering heat loss through evaporation.

¦P®É¡Aµ²ºc?7¡]¥Ö¤U¦åºÞ¡^¦¬ÁY¡A´î¤Ö¦å²G¬y¦V¥Ö½§ªí­±¡A±q¦Ó´î§C¼ö¶q´²¥¢¡C
At the same time, structure?7 (superficial capillary) constricts, restricting blood flow to the skin surface and reducing heat loss.

µ²ºc?4¡]¥Ö¤U¯×ªÕ¼h¡^ªº«p«×ÅÜ¤Æ¬O¤@ºØªø´Á¾AÀ³¡A¤£·|§Y®Éµo¥Í¡A¦]¦¹¤£ÄÝ©óµu´Áªº«O·Å¤ÏÀ³¡C
Structure?4 (subcutaneous fat) only thickens over time, as a long-term adaptation, not a short-term temperature response.

©Ò¥H¥¿½T¿ï¶µ¬°?(2)?»P?(3)¡C
Hence, the correct combination is?(2)?and?(3).

???¦Ò¸Õ´£¿ô
µu´ÁªºÅé·Å½Õ¸`¡]¦p¦åºÞ¦¬ÁY¡B¦½¸¢¬¡°ÊÅÜ¤Æ¡^¥Ñ¦Û«ß¯«¸g¨t²Î¦Û°Ê±±¨î (autonomic control)¡A¦Ó¯×ªÕ«p«×§ïÅÜÄÝ©óªø´Áªº¥Í²z¾AÀ³¡C
Short-term temperature regulation (like vasoconstriction or sweat reduction) is autonomically controlled, whereas changing fat thickness is a long-term physiological adaptation.",
0253,"²Ä53ÃD
???°Ñ¦Òµª®×¡GB¡]¥u¦³?1?©M?3¡^

µ²ºc?1?¬O¨¤½è¼h¡A¯à§Î¦¨²Ä¤@¹D«Ì»Ù¨¾¤î¯f­ìÅé¶i¤JÅé¤º¡C
Structure?1, the cornified layer, acts as a barrier preventing pathogens from entering the body.

µ²ºc?3?¬O¥Ö¯×¸¢¡A¥i¤Àªcªo¯×¡A¯à±þµß¨Ãºû«ù¥Ö½§¬X³n¡C
Structure?3, the sebaceous gland, secretes oily sebum with antibacterial properties, keeping the skin moist and resistant.

µ²ºc?8?¬O¤ò¾v¡AÁö¯à«O·Å¦ý¤£¨ã¨¾µß§@¥Î¡C
Structure?8 is hair; while it helps in insulation, it does not protect against microbial invasion.

¬Gµª®×¬°?1?¤Î?3¡C
Hence, the answer is?1?and?3.

???¦Ò¸Õ´£¿ô
¦ÒÃD±`²V²c¡uª«²z«Ì»Ù?vs?¤Æ¾Ç¨¾¿m¡v¡G¨¤½è¼hÄÝª«²z¨¾Å@ (physical barrier)¡A¥Ö¯×¤ÀªcÄÝ¤Æ¾Ç¨¾Å@ (chemical defense)¡C
Be mindful of the difference between physical barriers (like the cornified layer) and chemical defenses (like sebum¡¦s antibacterial function).",
0254,"²Ä54ÃD
???°Ñ¦Òµª®×¡GA¡]2?©M?5¡^

µ²ºc?2?¬O°¨º¸¥Ö°ò¤ó¼h¡]Malpighian layer¡^¡A§t¦³¯à¤Àµõªºªí¥Ö²Ó­M¡A¥Í¦¨·sªºªí¥Ö¡C
Structure?2 is the Malpighian layer, containing actively dividing cells that replace lost epidermal cells.

µ²ºc?5?¬O¤òÅn©³³¡¡]hair follicle base¡^¡A¥ç§t¦³¯à¤Àµõªº²Ó­M¡A§Î¦¨·sªº¤ò¾v¡C
Structure?5 is the base of the hair follicle, with dividing cells that form new hair shafts.

³o¨â³¡¤À¨ã¦³¬¡ÅDªº²Ó­M¤Àµõ¡A¦]¦¹¯àºû«ùªí¥Ö§ó·s»P¤ò¾v¥Íªø¡C
Both these regions have active mitotic cells responsible for skin renewal and hair growth.

???¦Ò¸Õ´£¿ô
ªí¥Ö¤W¼h¡]¨¤½è¼h¡^µL²Ó­M®Ö¡A¤£¨ã²Ó­M¬¡°Ê¡F²Ó­M¤Àµõ§@¥Î¶È­­©óªí¥Ö²`¼h»P¤òÅn©³³¡¡C
Remember that the outer epidermis is dead and non-dividing ¡X only deep epidermal and follicular cells divide actively.
",
0255,"²Ä55ÃD
???°Ñ¦Òµª®×¡GB¡]¥u¦³?(3)¡^

ªá¯»²É¥u§t¶¯°t¤l¡A¤£¬O¯à´²¼½ªG¹êªºµ²ºc¡C
Pollen grains carry only male gametes; they do not disperse fruits.

ªá¯»ªº¥D­n¥\¯à¬O§â¶¯©Ê¿ò¶Çª«½è¥Ñ¤@®è¨~ªG¾ð¶Ç¦Ü¥t¤@®è¡A·í§@¿ò¶Ç«H®§ªº¸üÅé¡C
Their main role is to transfer male genetic material from one mango tree to another during pollination.

ªG¹ê»PºØ¤l¤~­t³d´²¼½´Óª«ªºÁc´ÞÅé¡C
Fruits and seeds are responsible for dispersal, not pollen.

¦]¦¹¥u¦³?(3)?¥¿½T¡C
Hence, only?(3)?is correct.

???¦Ò¸Õ´£¿ô
­n¨c°O¡G¡uªá¯» ¡÷ ¶Ç°e°t¤l¡v¡F¡uªG¹ê¡þºØ¤l ¡÷ ÂX´²Ác´Þ¡v¡C
Remember: pollen = gamete carriers, fruit/seeds = dispersal agents.",
0256,"²Ä56ÃD
???°Ñ¦Òµª®×¡GA¡]1¡^

¹Ï¤¤¡A²Ä?1?°Ï°ì¬O®Úªº¤À¤Æ°Ï (region of differentiation)¡A¥i¨£¤ì½è³¡»P¶´¥Ö³¡ªº§Î¦¨¡C
In the diagram, region?1 is the region of differentiation, where xylem and phloem are developed.

²Ä?2?°Ï°ì¬O¦ùªø°Ï (region of elongation)¡A²Ó­M¦ùªø¦ý¤£¦A¤Àµõ¡C
Region?2 is the elongation zone, where cells grow longer but stop dividing.

²Ä?3?°Ï°ì¬O²Ó­M¤Àµõ°Ï (meristematic zone)¡A²Ä?4?¬O®Ú«a¡C
Region?3 is the meristematic region, and region?4 is the root cap for protection.

???¦Ò¸Õ´£¿ô
±`¨£³´¨À¬O²V²c¡u¤Àµõ°Ï vs ¤À¤Æ°Ï¡v¡X¡X¤Àµõ°Ï¥X²{·s²Ó­M¡A¤À¤Æ°Ï§Î¦¨¾ÉºÞ¡C
Don¡¦t confuse division with differentiation ¡X division makes new cells, while differentiation forms xylem & phloem tissues.",
0257,"²Ä57ÃD
???°Ñ¦Òµª®×¡GB¡]¥u¦³?R¡^

µf­Xªº?S?³¡¤À¬OºØ¤l¡C
The S part of the tomato is the seed.

À°§UºØ¤l´²¼½ªº³¡¤À¬Oµf­XªºªG¦×¡]R¡^¡AªG¦×¬X³n¦h¥Ä¡A§l¤Þ°Êª«¨ú­¹¡C
The part that helps disperse the seed is the fleshy pericarp (R), which is soft and juicy, attracting animals to eat it.

·í°Êª«¦Y±¼µf­X«á¡AºØ¤l¸g¥Ñ¨e­ÌªºÁT«K±Æ¥X¡A±q¦Ó³Q¹B°e¨ì·sªº¦aÂIµoªÞ¡C
When animals consume the fruit, the seeds pass through their digestive tract and are excreted elsewhere, allowing dispersal.

¨ä¥L³¡¤À¡]P¡BQ µ¥¸°¡Bªá«a´Ý¯dª«¡^»P¶Ç¼½µLÃö¡A¦]¬°¥¦­Ì¤£¨ã§l¤Þ¤O©ÎÄá­¹»ù­È¡A¤]¤£»PªG¹ê¬Û³s¡C
The other parts (P and Q, such as calyx and sepal) are not involved in dispersal since they lack attraction or nutritive value.

???¦Ò¸Õ´£¿ô
­n¯à°Ï¤À¡u§l¤Þ°Êª«­¹¥Îªº¬OªG¹ê¡A¤£¬OºØ¤l¡v¡X¡XªG¹ê§U´²¼½¡AºØ¤l«h³Q¶Ç°e¡FºØ¤l¥~¼h«D¨Ñ­¹¥Î¡C
Remember: animals are attracted to fruits, not seeds ¡X the fruit aids dispersal, but the seed itself is only transported.",
0258,"²Ä58ÃD
???°Ñ¦Òµª®×¡GD¡]ªá¬Wªº²æ¸¨¡^

T?¦ì©óµf­X³»ºÝªº¬Í²ª¡A¬Oªá¬W¡]style¡^²æ¸¨«á¯d¤Uªº²ª¸ñ¡C
The scar T on the top of the tomato marks the detachment of the style after fertilization.

ªá¦·¨üºë«á¡Aªá¬W»P¬WÀY·|µäÁY¨Ã²æ¸¨¡A¦Ó¤l©Ðµo¨|¦¨ªG¹ê¡C
After fertilization, the style and stigma wither and fall off, while the ovary develops into the fruit.

¤£¬Oªá±ð©Îªá¸°ªº²æ¸¨³y¦¨¦¹¬Í²ª¡A¥¦­Ì¦ì©óªG¹ê¥t¤@ºÝ©Î¤´ªþµÛ¦bªG¸¦³B¡]P ºÝ¡^¡C
It is not due to pedicel or sepal removal ¡X these are located on the opposite side (P region) and often remain attached to the fruit.

???¦Ò¸Õ´£¿ô
°O¦íªG¹ê³»ºÝªº¬Í²ª¨Ó·½¡Gªá¬W²æ¸¨ ¡÷ ¯d¥~³¡¬Í²ª¡Fªá¸°¦h¯d°ò³¡¡C
Remember: the style scar is at the fruit¡¦s tip, while the sepal/pedicel remain at the base.
",
0259,"²Ä59ÃD
???°Ñ¦Òµª®×¡GA¡]´î§C²´·ú©}§é¥ú½uªº¯à¤O¡^

°ÝÃD´y­zªº¤â³N¬O¹p®gÁBµø¤â³N¡]LASIK¡^¡A§Q¥Î¹p®g«dÁ¡¨¤½¤¡A¨Ï¨ä¦±«×´î¤Ö¡C
The operation described is laser eye surgery (LASIK), which reshapes and flattens the cornea.

¨¤½¤¦±«×´î§C ¡÷ ¥ú½u§é®g¯à¤O¤U­° ¡÷ µJÂI«á²¾ ¡÷ §ïµ½ªñµø¡C
When the corneal curvature decreases, its refractive power is reduced, moving the focal point backward to correct myopia.

¿ï¶µ?(B)?´y­zªº¬O¼W¥[¥ú½u§é®g¯à¤O¡A³o·|¥Î©óÁB¥¿»·µø¡A¦Ó«Dªñµø¡C
Option?(B)?refers to increasing refractive power, which is used for hyperopia correction, not myopia.

¿ï¶µ?(C)¡B(D)?»P¥ú½u¶i¤J²´·úªº¶q¦³Ãö¡A¦ý¤â³Nªº¥Øªº¤£¬O½Õ¸`¥ú¶q¡A¦Ó¬O­×¥¿¦¨¹³µJÂI¦ì¸m¡C
Options?(C)?and?(D)?relate to light entry, which is controlled by the pupil, not the cornea ¡X hence both are incorrect.

???¦Ò¸Õ´£¿ô
¨¤½¤ªº¥D­n¥\¯à¬O¡u§é®g¥ú½u¡v¦Ó«D¡u·P¥ú¡v¡AÃD¥Ø¯A¤Î¥úªº§é®g»PµJÂI­ì²z¡G
­°§C¨¤½¤¦±²v ¡÷ ´î§C©}¥ú«×¡]dioptre¡^¡÷?ÁB¥¿ªñµø¡C
The cornea¡¦s primary role is to refract light, not sense it; reducing its curvature lowers the refractive power, correcting short-sightedness.
",
0260,"²Ä60ÃD
???°Ñ¦Òµª®×¡GC

X?¬°­F¶b©Î¥®ªÞ¡]plumule¡^¡AµÞªÞ«á·|«ùÄò²Ó­M¤Àµõ»P¥Íªø¡A¥O¨äÂA½è¶q³v¨B¤W¤É¡C
X is the plumule; after germination, it undergoes active cell division and growth, so its fresh mass increases with time.

Y?¬°¤l¸­¡]cotyledon¡^¡A¤º§t¶JÂÃ¾i¤À¡FµÞªÞ¶}©l®É§l¦¬¤ô¤À¨ÏÂA½è¶q²¤¤É¡A¦ý¾i¤À³Q¤À¸Ñ¨Ñ¥Íªø«á¡AÂA½è¶q³vº¥¤U­°¡C
Y is the cotyledon; it contains stored food. Initially its fresh mass rises slightly due to water uptake, but later decreases as stored nutrients are consumed for growth.

¦]¦¹¥¿½T¦±½u¬O?X?¤W¤É¦Ó?Y?¤U­°¡C
Therefore, the correct graph shows X increasing while Y decreases.

???¦Ò¸Õ´£¿ô
ºØ¤lµÞµo®É¡G­F¶b¡þ­FªÞ½è¶q¤W¤É?¡÷?¤l¸­©Î­F¨Å½è¶q¤U­°¡A¦¹ÃþÃD±`¥H¡u·sÂA½è¶qÅÜ¤Æ¡v¦ÒÅç¯à¶q¬y¦V²z¸Ñ¡C
During germination, embryo mass rises while storage tissue mass declines, reflecting transfer of stored energy ¡X a classic exam point.",
